"","status","family","pval","qval","genes","num_cells_expressed"
"Scaper","OK","negbinomial.size",0.00140126761022957,0.00996769463002732,"Scaper",92
"Scara3","OK","negbinomial.size",0.242196607820838,0.513363082540211,"Scara3",11
"Scara5","OK","negbinomial.size",1.62038659869233e-17,8.48941674532283e-16,"Scara5",59
"Scarb1","OK","negbinomial.size",0.00039011708122574,0.00329888479211942,"Scarb1",116
"Scarb2","OK","negbinomial.size",0.177277194989848,0.422756817658355,"Scarb2",34
"Scarf2","OK","negbinomial.size",0.229895808859958,0.498424702548127,"Scarf2",27
"Sccpdh","OK","negbinomial.size",0.819319485181186,0.962197446076848,"Sccpdh",115
"Scd1","OK","negbinomial.size",2.00128389979906e-05,0.000238295167910856,"Scd1",31
"Scd2","OK","negbinomial.size",0.038369274120233,0.146901981138185,"Scd2",228
"Scfd1","OK","negbinomial.size",0.0643259778208278,0.213769451941802,"Scfd1",178
"Scfd2","OK","negbinomial.size",0.513901455293313,0.786198178761288,"Scfd2",57
"Scg5","OK","negbinomial.size",0.00184388037544284,0.012617125794484,"Scg5",38
"Schip1","OK","negbinomial.size",1.65136043823418e-17,8.614239515464e-16,"Schip1",161
"SCHIP1","OK","negbinomial.size",5.7857688967049e-17,2.88093038038405e-15,"SCHIP1",160
"Sclt1","OK","negbinomial.size",0.0507098897617294,0.18035837415255,"Sclt1",97
"Scly","OK","negbinomial.size",0.786411519716339,0.946798335300971,"Scly",26
"Scmh1","OK","negbinomial.size",0.101258025885995,0.293445232175004,"Scmh1",121
"Scml2","OK","negbinomial.size",0.379920708119369,0.672549512683767,"Scml2",27
"Scn2a1","OK","negbinomial.size",0.830213748480336,0.967681059336478,"Scn2a1",23
"Scn2b","OK","negbinomial.size",7.49988932710086e-07,1.1556734832681e-05,"Scn2b",65
"Scn8a","OK","negbinomial.size",0.203799317103493,0.461960453554757,"Scn8a",25
"Scnm1","OK","negbinomial.size",0.621192626332548,0.859498351970055,"Scnm1",113
"Sco1","OK","negbinomial.size",0.100015776713356,0.29117905518143,"Sco1",91
"Sco2","OK","negbinomial.size",0.785761467177325,0.946498057650972,"Sco2",64
"Scoc","OK","negbinomial.size",0.0805437642887406,0.250781575276906,"Scoc",129
"Scp2","OK","negbinomial.size",0.666163862435956,0.88638755878171,"Scp2",181
"Scpep1","OK","negbinomial.size",0.243191101891408,0.514385251499292,"Scpep1",140
"Scrib","OK","negbinomial.size",0.691655335136968,0.899174321760757,"Scrib",80
"Scrn1","OK","negbinomial.size",5.31302300628256e-06,7.07424610228783e-05,"Scrn1",99
"Scrn2","OK","negbinomial.size",3.96841841179075e-06,5.37901483262976e-05,"Scrn2",88
"Scrn3","OK","negbinomial.size",0.162256154921905,0.399262133307935,"Scrn3",62
"Sct","OK","negbinomial.size",0.883292572146557,0.981591038175503,"Sct",22
"Scube1","OK","negbinomial.size",0.00323314252570882,0.0203336990787011,"Scube1",101
"Scube3","OK","negbinomial.size",2.25042420761891e-06,3.18281827486008e-05,"Scube3",90
"Scx","OK","negbinomial.size",0.696616012268987,0.901538282444559,"Scx",15
"Scyl1","OK","negbinomial.size",0.343402995862236,0.631853122635508,"Scyl1",130
"Scyl2","OK","negbinomial.size",0.16264951049013,0.399985020695115,"Scyl2",78
"Scyl3","OK","negbinomial.size",0.95531095581867,0.999998135217801,"Scyl3",122
"Sdad1","OK","negbinomial.size",0.881138262911354,0.981300638900888,"Sdad1",171
"Sdc1","OK","negbinomial.size",0.0538768201182576,0.187659177399743,"Sdc1",100
"Sdc2","OK","negbinomial.size",0.0554821970539646,0.192115078879389,"Sdc2",141
"Sdc3","OK","negbinomial.size",0.283020781736733,0.563495835221677,"Sdc3",29
"Sdc4","OK","negbinomial.size",5.20302682691066e-22,3.58265561510134e-20,"Sdc4",207
"Sdcbp","OK","negbinomial.size",0.233597404396142,0.503100754776321,"Sdcbp",215
"Sdccag3","OK","negbinomial.size",0.590652368104399,0.840586169074886,"Sdccag3",100
"Sdccag8","OK","negbinomial.size",0.91499020623458,0.992306656383844,"Sdccag8",52
"Sde2","OK","negbinomial.size",0.935037115777236,0.998325052166676,"Sde2",180
"Sdf2","OK","negbinomial.size",0.000673818608700761,0.00526216087805844,"Sdf2",163
"Sdf2l1","OK","negbinomial.size",0.301764211208758,0.586115207134999,"Sdf2l1",58
"Sdf4","OK","negbinomial.size",0.00805492724571087,0.04308116880196,"Sdf4",194
"Sdha","OK","negbinomial.size",0.558752894146752,0.818399462072246,"Sdha",199
"Sdhaf1","OK","negbinomial.size",0.671496269229328,0.889700244795767,"Sdhaf1",34
"Sdhaf2","OK","negbinomial.size",0.872821396934663,0.979191679830806,"Sdhaf2",127
"Sdhb","OK","negbinomial.size",0.605562391876627,0.849074214016502,"Sdhb",216
"Sdhc","OK","negbinomial.size",0.677712340383538,0.893874091683629,"Sdhc",202
"Sdhd","OK","negbinomial.size",0.350069546773111,0.638561616502571,"Sdhd",208
"Sdk1","OK","negbinomial.size",0.175540856830053,0.419945865555318,"Sdk1",14
"Sdk2","OK","negbinomial.size",0.030077403510439,0.121417994070616,"Sdk2",66
"Sdpr","OK","negbinomial.size",0.522926468306285,0.791616073252604,"Sdpr",17
"Sdr39u1","OK","negbinomial.size",0.416919031021858,0.706330317871307,"Sdr39u1",95
"Sdsl","OK","negbinomial.size",0.0372596486064357,0.143581312986105,"Sdsl",36
"Sec11a","OK","negbinomial.size",0.770177666561128,0.938493682910114,"Sec11a",209
"Sec11c","OK","negbinomial.size",0.0842079492795833,0.258457918700708,"Sec11c",42
"Sec13","OK","negbinomial.size",0.309277352391511,0.595150491876848,"Sec13",183
"Sec14l1","OK","negbinomial.size",0.17236330614345,0.415471272702588,"Sec14l1",126
"Sec16a","OK","negbinomial.size",0.313456156059607,0.599071638464435,"Sec16a",148
"Sec22a","OK","negbinomial.size",0.00075042353523903,0.00575962012715306,"Sec22a",107
"Sec22b","OK","negbinomial.size",0.638712419334117,0.870052526902115,"Sec22b",206
"Sec22c","OK","negbinomial.size",0.518440534850739,0.789187524627515,"Sec22c",22
"Sec23a","OK","negbinomial.size",0.932859375496865,0.997799303179879,"Sec23a",185
"Sec23b","OK","negbinomial.size",0.979841460909595,0.999998135217801,"Sec23b",116
"Sec23ip","OK","negbinomial.size",0.814198497249964,0.959989421904312,"Sec23ip",185
"Sec24a","OK","negbinomial.size",0.024787105389057,0.105133621942322,"Sec24a",135
"Sec24b","OK","negbinomial.size",0.0507598954606007,0.180482956712965,"Sec24b",141
"Sec24c","OK","negbinomial.size",0.571484930439367,0.828288762809324,"Sec24c",178
"Sec24d","OK","negbinomial.size",0.443952505330616,0.731805073230705,"Sec24d",80
"Sec31a","OK","negbinomial.size",0.538759674682335,0.802354287171133,"Sec31a",204
"Sec61a1","OK","negbinomial.size",0.686430114281597,0.896569860062335,"Sec61a1",216
"Sec61a2","OK","negbinomial.size",0.091251429229653,0.272916287470171,"Sec61a2",173
"Sec61b","OK","negbinomial.size",0.766955308022426,0.937240021531333,"Sec61b",220
"Sec61g","OK","negbinomial.size",0.701815123627909,0.902870348497045,"Sec61g",194
"Sec62","OK","negbinomial.size",0.747080201390211,0.926545535894611,"Sec62",220
"Sec63","OK","negbinomial.size",0.00911057051736948,0.0477938070240758,"Sec63",161
"Secisbp2","OK","negbinomial.size",0.988275195368792,0.999998135217801,"Secisbp2",96
"Secisbp2l","OK","negbinomial.size",0.011930109381982,0.0591595959065365,"Secisbp2l",157
"Seh1l","OK","negbinomial.size",0.103537391749643,0.29753676234526,"Seh1l",151
"Sel1l","OK","negbinomial.size",0.00854087746855837,0.045238493844452,"Sel1l",142
"Sel1l3","OK","negbinomial.size",9.20181534296289e-15,3.89059210114747e-13,"Sel1l3",69
"Selenbp1","OK","negbinomial.size",0.000500402147062912,0.00410472829959707,"Selenbp1",106
"Selenbp2","OK","negbinomial.size",0.942400827707886,0.999998135217801,"Selenbp2",48
"Selk","OK","negbinomial.size",0.605674127509567,0.849074214016502,"Selk",218
"Selm","OK","negbinomial.size",0.175622518431672,0.419974468565518,"Selm",100
"Selo","OK","negbinomial.size",0.313018446760069,0.598804934665635,"Selo",71
"Selt","OK","negbinomial.size",0.808788764624572,0.9575461400792,"Selt",133
"Sema3a","OK","negbinomial.size",1.51501441765078e-12,5.00162294046352e-11,"Sema3a",76
"Sema3b","OK","negbinomial.size",0.50061288499229,0.776468691486303,"Sema3b",19
"Sema3c","OK","negbinomial.size",1.48290123404327e-09,3.41662712623736e-08,"Sema3c",125
"Sema3d","OK","negbinomial.size",0.00122391805725372,0.00887377412148458,"Sema3d",32
"Sema3e","OK","negbinomial.size",5.55918041962064e-06,7.37754670224986e-05,"Sema3e",12
"Sema3f","OK","negbinomial.size",0.264080116301429,0.539448862819351,"Sema3f",40
"Sema4a","OK","negbinomial.size",0.868567784694177,0.978651375969579,"Sema4a",37
"Sema4b","OK","negbinomial.size",0.191746234902671,0.445591344545631,"Sema4b",168
"Sema4c","OK","negbinomial.size",0.927259676461192,0.996216345035802,"Sema4c",24
"Sema4d","OK","negbinomial.size",1.16102148815313e-06,1.72506891889584e-05,"Sema4d",24
"Sema4g","OK","negbinomial.size",0.644640031233041,0.873682642712647,"Sema4g",58
"Sema5a","OK","negbinomial.size",0.0340426470877102,0.133272871152342,"Sema5a",118
"Sema5b","OK","negbinomial.size",1.17382618904929e-16,5.72656096277082e-15,"Sema5b",102
"Sema6a","OK","negbinomial.size",3.56220749397887e-07,5.78498656367189e-06,"Sema6a",125
"Sema6c","OK","negbinomial.size",0.23607791200714,0.506251527449991,"Sema6c",44
"Sema6d","OK","negbinomial.size",6.63154680802579e-06,8.65765320007701e-05,"Sema6d",118
"Sema7a","OK","negbinomial.size",0.209063738022512,0.469565338894924,"Sema7a",45
"Senp1","OK","negbinomial.size",0.293160823856215,0.575715112038363,"Senp1",139
"Senp2","OK","negbinomial.size",0.536325966802311,0.800436945747814,"Senp2",122
"Senp3","OK","negbinomial.size",0.717103043340081,0.91134240545778,"Senp3",173
"Senp5","OK","negbinomial.size",0.881357533366777,0.981300638900888,"Senp5",68
"Senp6","OK","negbinomial.size",0.331026991027385,0.617899758523002,"Senp6",202
"Senp7","OK","negbinomial.size",0.0621232561655739,0.208461497297456,"Senp7",138
"Senp8","OK","negbinomial.size",0.751549605802855,0.928189120611225,"Senp8",52
"Sep15","OK","negbinomial.size",0.733034629745901,0.918202686141118,"Sep15",210
"Sephs1","OK","negbinomial.size",0.00897640860156909,0.047192724105108,"Sephs1",159
"Sephs2","OK","negbinomial.size",0.839705879146504,0.971900474854997,"Sephs2",33
"Sepn1","OK","negbinomial.size",0.0096072511529503,0.0499643402645883,"Sepn1",102
"Sepp1","OK","negbinomial.size",0.032077920841648,0.127612725698864,"Sepp1",98
"Sepsecs","OK","negbinomial.size",0.313557873691282,0.599076007290305,"Sepsecs",37
"Sept1","OK","negbinomial.size",0.701627143142756,0.902842291160064,"Sept1",23
"Sept10","OK","negbinomial.size",0.149110102793562,0.378507844672935,"Sept10",211
"Sept11","OK","negbinomial.size",4.14151354563655e-07,6.65403176332273e-06,"Sept11",228
"Sept2","OK","negbinomial.size",0.709938009505891,0.907475093561823,"Sept2",230
"Sept3","OK","negbinomial.size",1.68409260251351e-23,1.24498870308514e-21,"Sept3",44
"Sept5","OK","negbinomial.size",0.894514124998394,0.984259896847608,"Sept5",17
"Sept6","OK","negbinomial.size",0.179003265609097,0.425900645882606,"Sept6",105
"Sept7","OK","negbinomial.size",0.37260715509357,0.664877272157192,"Sept7",227
"Sept8","OK","negbinomial.size",0.472827787951084,0.75549497938208,"Sept8",61
"Sept9","OK","negbinomial.size",0.91561741312053,0.992550362369772,"Sept9",179
"Sepw1","OK","negbinomial.size",5.04764681340768e-10,1.23626309149517e-08,"Sepw1",204
"Serac1","OK","negbinomial.size",0.0627510659641905,0.210041762463471,"Serac1",38
"Serbp1","OK","negbinomial.size",0.102357493228026,0.295321308328231,"Serbp1",225
"Serf1","OK","negbinomial.size",0.754408013585045,0.929605947816729,"Serf1",200
"Serf2","OK","negbinomial.size",0.945242087761265,0.999998135217801,"Serf2",229
"Sergef","OK","negbinomial.size",0.198013763771499,0.454056299418946,"Sergef",41
"Serhl","OK","negbinomial.size",0.96710395802225,0.999998135217801,"Serhl",85
"Serinc1","OK","negbinomial.size",0.192315030220399,0.446511775367208,"Serinc1",205
"Serinc3","OK","negbinomial.size",7.28863561895602e-26,6.22894036939149e-24,"Serinc3",211
"Serinc4","OK","negbinomial.size",0.0504488229319859,0.179801335797229,"Serinc4",166
"Serinc5","OK","negbinomial.size",0.138899345049704,0.361810875021385,"Serinc5",144
"Serp1","OK","negbinomial.size",0.056937888078562,0.196253304160947,"Serp1",167
"Serp2","OK","negbinomial.size",0.729118959192165,0.916836078234347,"Serp2",13
"Serpina3a","OK","negbinomial.size",1.25235979979669e-50,2.90210299760579e-48,"Serpina3a",82
"Serpina3g","OK","negbinomial.size",0.0924047236952979,0.275613099140678,"Serpina3g",12
"Serpina5","OK","negbinomial.size",2.06292336349878e-79,9.94329061206413e-77,"Serpina5",22
"Serpinb1a","OK","negbinomial.size",1.99225406457417e-17,1.03032881880338e-15,"Serpinb1a",43
"Serpinb6a","OK","negbinomial.size",8.51215924472416e-46,1.68150030981846e-43,"Serpinb6a",174
"Serpinb6b","OK","negbinomial.size",8.89831901241408e-16,4.09254748471716e-14,"Serpinb6b",95
"Serpinb9","OK","negbinomial.size",0.0208662458657636,0.0918999498108375,"Serpinb9",32
"Serpinc1","OK","negbinomial.size",0.956016870525453,0.999998135217801,"Serpinc1",52
"Serpine2","OK","negbinomial.size",7.59733298683216e-57,2.28869656228319e-54,"Serpine2",145
"Serpine3","OK","negbinomial.size",0.992968295366115,0.999998135217801,"Serpine3",13
"Serpinf1","OK","negbinomial.size",0.0140766321694335,0.0677680454021867,"Serpinf1",133
"Serping1","OK","negbinomial.size",4.41896981944631e-06,5.94292258084018e-05,"Serping1",79
"Serpinh1","OK","negbinomial.size",0.732947828017702,0.918202686141118,"Serpinh1",223
"Serpini1","OK","negbinomial.size",1.6589386467637e-10,4.37422553468329e-09,"Serpini1",64
"Sertad1","OK","negbinomial.size",0.30334178851924,0.588231179861095,"Sertad1",74
"Sertad2","OK","negbinomial.size",0.705036433071826,0.904663914201648,"Sertad2",104
"Sertad3","OK","negbinomial.size",0.232304489366976,0.501289579216791,"Sertad3",45
"Sertad4","OK","negbinomial.size",0.087689162801413,0.26561538578368,"Sertad4",34
"Sesn1","OK","negbinomial.size",0.00387194767681288,0.0236118266728721,"Sesn1",88
"Sesn2","OK","negbinomial.size",0.117939812613008,0.324321027381731,"Sesn2",13
"Sesn3","OK","negbinomial.size",0.0909122145538376,0.272256623955116,"Sesn3",87
"Sestd1","OK","negbinomial.size",0.492410200948381,0.769687288014351,"Sestd1",92
"Set","OK","negbinomial.size",2.43680423139913e-09,5.38779651162559e-08,"Set",230
"Setbp1","OK","negbinomial.size",0.0279985973693353,0.11540151182922,"Setbp1",59
"Setd1a","OK","negbinomial.size",0.311023426700222,0.597027817297859,"Setd1a",98
"Setd1b","OK","negbinomial.size",0.998072107278011,0.999998135217801,"Setd1b",164
"Setd2","OK","negbinomial.size",0.0773879354409122,0.243797286813854,"Setd2",197
"Setd3","OK","negbinomial.size",0.486998045196745,0.766081618155256,"Setd3",100
"Setd4","OK","negbinomial.size",0.345930515135597,0.63446920964748,"Setd4",39
"Setd5","OK","negbinomial.size",0.787127909227629,0.947394517038067,"Setd5",189
"Setd6","OK","negbinomial.size",0.443183520108943,0.73085553815694,"Setd6",19
"Setd7","OK","negbinomial.size",0.369153642701866,0.660867834579927,"Setd7",65
"Setd8","OK","negbinomial.size",0.0026147681002359,0.0169215658473913,"Setd8",157
"Setdb1","OK","negbinomial.size",0.0533560059518567,0.186637937377939,"Setdb1",167
"Setdb2","OK","negbinomial.size",0.102000560928929,0.294962025244444,"Setdb2",43
"Setmar","OK","negbinomial.size",0.0686785003475061,0.223548333113844,"Setmar",16
"Setx","OK","negbinomial.size",0.49328212783974,0.770085021380179,"Setx",135
"Sez6l2","OK","negbinomial.size",0.319577042192579,0.606250528718604,"Sez6l2",20
"Sf1","OK","negbinomial.size",0.0295453466823624,0.120196295584898,"Sf1",207
"Sf3a1","OK","negbinomial.size",0.485059829261181,0.764548193930312,"Sf3a1",181
"Sf3a2","OK","negbinomial.size",0.750774484677322,0.927785103103449,"Sf3a2",115
"Sf3a3","OK","negbinomial.size",0.764475402083488,0.936076475470586,"Sf3a3",198
"Sf3b1","OK","negbinomial.size",0.700421266591428,0.902819741382589,"Sf3b1",229
"Sf3b2","OK","negbinomial.size",0.208875938800766,0.469426645590793,"Sf3b2",224
"Sf3b3","OK","negbinomial.size",0.615546359136347,0.855192620256283,"Sf3b3",195
"Sf3b4","OK","negbinomial.size",0.267624924680346,0.543458096123722,"Sf3b4",179
"Sf3b5","OK","negbinomial.size",0.632236501551071,0.866126630706048,"Sf3b5",199
"Sf3b6","OK","negbinomial.size",0.843733827313382,0.97222257174815,"Sf3b6",218
"Sfi1","OK","negbinomial.size",0.0334315625278407,0.131736536448816,"Sfi1",115
"Sfmbt1","OK","negbinomial.size",0.918555317064196,0.993679106798057,"Sfmbt1",90
"Sfmbt2","OK","negbinomial.size",0.214264138962778,0.47689007656104,"Sfmbt2",30
"Sfpq","OK","negbinomial.size",0.00654493132481975,0.0364279087593894,"Sfpq",230
"Sfr1","OK","negbinomial.size",0.253473679306283,0.526522640172507,"Sfr1",220
"Sfrp1","OK","negbinomial.size",3.97593365754713e-24,3.0909677789318e-22,"Sfrp1",158
"Sfrp2","OK","negbinomial.size",1.14216133815332e-60,3.71974165533716e-58,"Sfrp2",69
"Sfrp4","OK","negbinomial.size",2.03735743303752e-05,0.000242112002644005,"Sfrp4",25
"Sfswap","OK","negbinomial.size",0.301505070380937,0.585901968128865,"Sfswap",130
"Sft2d1","OK","negbinomial.size",0.503167916571275,0.778327778521677,"Sft2d1",84
"Sft2d2","OK","negbinomial.size",0.0100233766073674,0.0515303721769775,"Sft2d2",93
"Sft2d3","OK","negbinomial.size",0.506565755201107,0.780977143062096,"Sft2d3",29
"Sfxn1","OK","negbinomial.size",0.000582606954656584,0.00465236169888127,"Sfxn1",146
"Sfxn2","OK","negbinomial.size",0.380217635690953,0.672877443101187,"Sfxn2",76
"Sfxn3","OK","negbinomial.size",2.10779229313854e-07,3.51298715523089e-06,"Sfxn3",74
"Sfxn4","OK","negbinomial.size",0.862531622344907,0.976259594995401,"Sfxn4",47
"Sfxn5","OK","negbinomial.size",0.681635490917306,0.895016351623359,"Sfxn5",56
"Sgcb","OK","negbinomial.size",0.0864451003682616,0.263445487971055,"Sgcb",74
"Sgcd","OK","negbinomial.size",0.00958828927507976,0.0498872563750911,"Sgcd",14
"Sgce","OK","negbinomial.size",0.742996067667133,0.923857456958927,"Sgce",128
"Sgip1","OK","negbinomial.size",0.76338073722172,0.935249174341576,"Sgip1",23
"Sgk1","OK","negbinomial.size",0.0108977698653351,0.054845163113676,"Sgk1",24
"Sgk3","OK","negbinomial.size",1.707731746429e-11,4.97057187064481e-10,"Sgk3",98
"Sgms1","OK","negbinomial.size",0.0116721107131634,0.0580714013598756,"Sgms1",144
"Sgol1","OK","negbinomial.size",0.0619117353228063,0.208152305561752,"Sgol1",85
"Sgol2","OK","negbinomial.size",0.206474259675863,0.466127546263833,"Sgol2",63
"Sgpl1","OK","negbinomial.size",0.0510662633502684,0.181384019152184,"Sgpl1",123
"Sgpp1","OK","negbinomial.size",2.18691515416852e-07,3.63982425521141e-06,"Sgpp1",41
"Sgpp2","OK","negbinomial.size",0.1177700568995,0.323928140981277,"Sgpp2",23
"Sgsh","OK","negbinomial.size",0.451653847255823,0.739156789991876,"Sgsh",23
"Sgsm1","OK","negbinomial.size",0.689373656434867,0.898534619798826,"Sgsm1",14
"Sgsm2","OK","negbinomial.size",0.230091196059495,0.498489556367659,"Sgsm2",68
"Sgsm3","OK","negbinomial.size",0.585386429360312,0.837159562519792,"Sgsm3",50
"Sgta","OK","negbinomial.size",0.527374979507865,0.794225293529238,"Sgta",193
"Sgtb","OK","negbinomial.size",0.642269858418625,0.872930129231635,"Sgtb",26
"Sh2b1","OK","negbinomial.size",0.0717784183555488,0.23064798431583,"Sh2b1",94
"Sh2b2","OK","negbinomial.size",0.454945249974482,0.740722910713757,"Sh2b2",43
"Sh2b3","OK","negbinomial.size",0.289211403427513,0.572102547199086,"Sh2b3",37
"Sh2d3c","OK","negbinomial.size",0.330622987874868,0.617811926344179,"Sh2d3c",30
"Sh2d4a","OK","negbinomial.size",3.24872816523993e-13,1.13799925555643e-11,"Sh2d4a",74
"Sh3bgr","OK","negbinomial.size",0.000166149958805579,0.00155202093302886,"Sh3bgr",29
"Sh3bgrl","OK","negbinomial.size",1.68255705118002e-05,0.000203562374163848,"Sh3bgrl",210
