"","status","family","pval","qval","genes","num_cells_expressed"
"Aldh18a1","OK","negbinomial.size",0.0021982858702743,0.0128296073095324,"Aldh18a1",111
"Ccnj","OK","negbinomial.size",2.5312109444582e-07,3.32537837828196e-06,"Ccnj",152
"Add3","OK","negbinomial.size",1.14788379922462e-08,1.78950685733261e-07,"Add3",249
"Maoa","OK","negbinomial.size",0.0112707415506764,0.0498235515026747,"Maoa",172
"Nr0b1","OK","negbinomial.size",6.50000238023828e-19,2.72352259201213e-17,"Nr0b1",83
"Dclre1a","OK","negbinomial.size",0.00204929826001749,0.0120156902163368,"Dclre1a",110
"Ablim1","OK","negbinomial.size",1.03710276502844e-27,8.38457696957609e-26,"Ablim1",155
"Pnliprp2","OK","negbinomial.size",1.96468211461377e-120,2.25259734813717e-117,"Pnliprp2",37
"Slc18a2","OK","negbinomial.size",7.5113177720154e-20,3.40765250865677e-18,"Slc18a2",137
"Alyref","OK","negbinomial.size",0.00107515588044859,0.00690069514718451,"Alyref",351
"Rab40b","OK","negbinomial.size",6.53417910923432e-05,0.000570699909457502,"Rab40b",10
"R3hcc1l","OK","negbinomial.size",1.16096977672759e-06,1.36714760262263e-05,"R3hcc1l",105
"Sema4g","OK","negbinomial.size",0.000235909588293522,0.00182716247701429,"Sema4g",109
"Sfxn3","OK","negbinomial.size",2.4796315795121e-11,5.38263571098221e-10,"Sfxn3",171
"Kazald1","OK","negbinomial.size",3.17430410826537e-90,2.2241290785246e-87,"Kazald1",39
"Btrc","OK","negbinomial.size",0.00493235787567758,0.0254113143496919,"Btrc",199
"Limd1","OK","negbinomial.size",0.00193366790740282,0.0114066509112088,"Limd1",237
"Fyco1","OK","negbinomial.size",0.000105078462524351,0.00088228210497001,"Fyco1",130
"Maged2","OK","negbinomial.size",3.92399195762161e-23,2.29117530414462e-21,"Maged2",402
"Sat1","OK","negbinomial.size",1.59736167670974e-35,1.99464608580824e-33,"Sat1",248
"Rabgef1","OK","negbinomial.size",0.000911073827090903,0.00596287654762349,"Rabgef1",157
"Cd63","OK","negbinomial.size",7.25809932934847e-06,7.52789052152491e-05,"Cd63",409
"Prim1","OK","negbinomial.size",2.20584006989625e-07,2.93151264083578e-06,"Prim1",152
"Myo1a","OK","negbinomial.size",5.19578590723571e-05,0.000461473604662372,"Myo1a",24
"Paip1","OK","negbinomial.size",6.14723277916794e-06,6.48234948251389e-05,"Paip1",415
"Adam8","OK","negbinomial.size",4.68304908300948e-20,2.17943228911128e-18,"Adam8",67
"Tubgcp2","OK","negbinomial.size",0.000107194591821619,0.000897105635072504,"Tubgcp2",181
"Dpysl4","OK","negbinomial.size",0.00388224834485524,0.0207057314110028,"Dpysl4",43
"Ric8","OK","negbinomial.size",0.00917750460976723,0.0422433168388264,"Ric8",150
"Ifitm1","OK","negbinomial.size",8.78535689883276e-89,5.83162743200414e-86,"Ifitm1",287
"Ifitm3","OK","negbinomial.size",1.7503575362928e-05,0.000169290715089914,"Ifitm3",125
"Pidd1","OK","negbinomial.size",4.33646772459922e-06,4.6665128790653e-05,"Pidd1",37
"Asl","OK","negbinomial.size",0.000101338398247042,0.000854331469713701,"Asl",203
"Tm9sf2","OK","negbinomial.size",0.00354417510056782,0.0192419872442365,"Tm9sf2",292
"Farp1","OK","negbinomial.size",3.01763863353686e-05,0.000279430678753061,"Farp1",210
"Slc15a1","OK","negbinomial.size",1.71863942349433e-07,2.32071524722811e-06,"Slc15a1",15
"Dock9","OK","negbinomial.size",1.00103641527805e-11,2.27069627149041e-10,"Dock9",195
"Tk1","OK","negbinomial.size",2.4778772685268e-05,0.000233914581666617,"Tk1",129
"Cbx2","OK","negbinomial.size",0.00380945242092714,0.0204359055434849,"Cbx2",99
"Eif4a3","OK","negbinomial.size",0.00184613719138903,0.0109931455419256,"Eif4a3",341
"Pde8a","OK","negbinomial.size",4.44910604604921e-05,0.000401087387082006,"Pde8a",62
"Dach2","OK","negbinomial.size",0.00800763197743498,0.037967012969703,"Dach2",34
"Klhl4","OK","negbinomial.size",6.66165511915696e-09,1.08408766919752e-07,"Klhl4",10
"Zfp202","OK","negbinomial.size",0.00958287346600466,0.0436157344472215,"Zfp202",25
"Copg2","OK","negbinomial.size",1.01349679567744e-12,2.52114824202837e-11,"Copg2",380
"Podxl","OK","negbinomial.size",1.54417825071526e-11,3.39288782195486e-10,"Podxl",280
"Bach1","OK","negbinomial.size",0.00762421192239053,0.0364920534213242,"Bach1",212
"Cct8","OK","negbinomial.size",0.00384075031270761,0.0205426390771282,"Cct8",398
"Phf6","OK","negbinomial.size",4.73680083532511e-06,5.05419053596619e-05,"Phf6",253
"Shisa5","OK","negbinomial.size",0.00994258726191716,0.0449447708054836,"Shisa5",172
"Pfkfb4","OK","negbinomial.size",0.00516802895950661,0.0264163310609257,"Pfkfb4",71
"Tmem47","OK","negbinomial.size",0.000264521720808349,0.00201579936122954,"Tmem47",213
"Rab40c","OK","negbinomial.size",0.00625267097077411,0.0311079630309282,"Rab40c",95
"Gng13","OK","negbinomial.size",1.76324613026287e-25,1.22187143927886e-23,"Gng13",155
"Hadha","OK","negbinomial.size",0.000121756697715855,0.00100628798924795,"Hadha",365
"Tyms","OK","negbinomial.size",1.08353882708543e-06,1.28677887826756e-05,"Tyms",282
"Plk4","OK","negbinomial.size",0.000126424104758144,0.0010428128248592,"Plk4",121
"Mfsd8","OK","negbinomial.size",0.000239408611876886,0.00184989677923324,"Mfsd8",39
"Crispld1","OK","negbinomial.size",2.82652024035374e-05,0.000263279713968548,"Crispld1",28
"Itih5","OK","negbinomial.size",2.44616200126538e-08,3.67273751904273e-07,"Itih5",40
"St8sia2","OK","negbinomial.size",3.74425163324874e-16,1.26601880961215e-14,"St8sia2",80
"Slco3a1","OK","negbinomial.size",2.51060540183858e-11,5.44050778831413e-10,"Slco3a1",49
"Nrp1","OK","negbinomial.size",3.05273532943613e-10,5.83349969315886e-09,"Nrp1",151
"Homer2","OK","negbinomial.size",0.00523581146116094,0.0267020032948491,"Homer2",37
"Nudt5","OK","negbinomial.size",0.00738574607398238,0.0355530646889564,"Nudt5",356
"Myo5b","OK","negbinomial.size",1.1813719279745e-16,4.17351897916371e-15,"Myo5b",145
"Casp12","OK","negbinomial.size",9.10964316464595e-10,1.62734871944072e-08,"Casp12",21
"Gria4","OK","negbinomial.size",1.46125372878188e-08,2.24747951553622e-07,"Gria4",35
"Rb1cc1","OK","negbinomial.size",0.00191750788382655,0.0113325255064763,"Rb1cc1",284
"Eya1","OK","negbinomial.size",4.73162676476163e-08,6.84349504096029e-07,"Eya1",19
"Idh1","OK","negbinomial.size",2.41750851559981e-19,1.0477531752146e-17,"Idh1",395
"Akr1cl","OK","negbinomial.size",6.09530626935706e-228,3.84370013345656e-224,"Akr1cl",208
"Creb1","OK","negbinomial.size",0.00896787457869935,0.0414751867204093,"Creb1",223
"Klf7","OK","negbinomial.size",0.000281950660855011,0.00213065900127361,"Klf7",189
"Adam23","OK","negbinomial.size",0.00227324072843588,0.0131937929438718,"Adam23",32
"Nrp2","OK","negbinomial.size",3.19270655065838e-05,0.000294776098220377,"Nrp2",28
"Hspd1","OK","negbinomial.size",0.000138262197797023,0.00113304927785319,"Hspd1",387
"Slc39a10","OK","negbinomial.size",0.000582656332760645,0.00404650972950289,"Slc39a10",282
"Slc40a1","OK","negbinomial.size",1.48899983893005e-17,5.74289479161647e-16,"Slc40a1",89
"Ikzf2","OK","negbinomial.size",7.77378371192185e-10,1.40261745600513e-08,"Ikzf2",55
"Acadl","OK","negbinomial.size",0.00113813624890831,0.00725691323115853,"Acadl",257
"Casp8","OK","negbinomial.size",0.000109542993732172,0.000913123752115101,"Casp8",93
"Cflar","OK","negbinomial.size",0.000333965655286331,0.00246458446136408,"Cflar",278
"Clk1","OK","negbinomial.size",4.00063877386484e-06,4.32356951293774e-05,"Clk1",419
"Nif3l1","OK","negbinomial.size",0.00875332366637884,0.0407068282007264,"Nif3l1",277
"Sgol2","OK","negbinomial.size",1.80585295124729e-08,2.74072411806628e-07,"Sgol2",74
"Tex30","OK","negbinomial.size",0.000501460132945847,0.0035510472749652,"Tex30",204
"Gls","OK","negbinomial.size",6.17331617149267e-19,2.60394192491189e-17,"Gls",346
"Stat1","OK","negbinomial.size",0.00991118409906802,0.0448832509362463,"Stat1",87
"Mgat4a","OK","negbinomial.size",0.000106489131496599,0.000891793443848011,"Mgat4a",47
"Inpp4a","OK","negbinomial.size",0.00785810107059948,0.0373986304537361,"Inpp4a",175
"Plekhb2","OK","negbinomial.size",0.00508898180680662,0.0260691464449411,"Plekhb2",67
"Imp4","OK","negbinomial.size",0.00195945611217353,0.0115533709615393,"Imp4",252
"Dst","OK","negbinomial.size",6.27653615554307e-21,3.08014295695366e-19,"Dst",286
"Prim2","OK","negbinomial.size",2.15220434250203e-05,0.000205012093411145,"Prim2",203
"Rhbdd1","OK","negbinomial.size",0.00464618400411737,0.0241341320675158,"Rhbdd1",33
"Sphkap","OK","negbinomial.size",2.13070881643363e-15,6.7688915851035e-14,"Sphkap",43
"Cyp27a1","OK","negbinomial.size",0.00114826496830016,0.00730671936438022,"Cyp27a1",10
"Rqcd1","OK","negbinomial.size",5.24704737828487e-06,5.58445245020496e-05,"Rqcd1",334
"Igfbp5","OK","negbinomial.size",3.2927760772593e-05,0.000303127678002878,"Igfbp5",373
"Xrcc5","OK","negbinomial.size",0.00370461534268549,0.0199754633184905,"Xrcc5",184
"Fn1","OK","negbinomial.size",2.27990510119386e-46,4.49283799004014e-44,"Fn1",174
"Psmd1","OK","negbinomial.size",0.000110197239295323,0.000917364740589187,"Psmd1",348
"Ncl","OK","negbinomial.size",6.48525406707668e-05,0.000567605997876274,"Ncl",420
"Epha4","OK","negbinomial.size",0.000282890235375784,0.00213385864148289,"Epha4",85
"Ptma","OK","negbinomial.size",0.0025882118887124,0.0147349959345359,"Ptma",423
"Farsb","OK","negbinomial.size",0.00913893713660205,0.0421272935551261,"Farsb",213
"Serpine2","OK","negbinomial.size",2.93803021831289e-108,2.85034131641248e-105,"Serpine2",140
"Pask","OK","negbinomial.size",2.00609031654838e-05,0.000191818127917423,"Pask",116
"Hdac4","OK","negbinomial.size",0.000317518458263673,0.00235699987970656,"Hdac4",248
"Pam","OK","negbinomial.size",1.63508550699657e-12,3.98102285989202e-11,"Pam",363
"Mcm6","OK","negbinomial.size",0.00304683027357476,0.0168908234770659,"Mcm6",295
"Rgs2","OK","negbinomial.size",1.95908991394137e-40,2.97687252947332e-38,"Rgs2",270
"Cfh","OK","negbinomial.size",4.38055486965511e-10,8.17271568285359e-09,"Cfh",67
"Ptpn4","OK","negbinomial.size",8.6022003867672e-09,1.36810783452595e-07,"Ptpn4",210
"Dbi","OK","negbinomial.size",1.51559060910598e-05,0.000148175416760036,"Dbi",385
"Steap3","OK","negbinomial.size",4.28276119236852e-08,6.22283227628477e-07,"Steap3",67
"Nr5a2","OK","negbinomial.size",3.9154534620148e-40,5.87877369796793e-38,"Nr5a2",40
"Cd55","OK","negbinomial.size",0.000190862395238654,0.00151108382219078,"Cd55",35
"Rab29","OK","negbinomial.size",5.53311727414031e-05,0.000490053897903494,"Rab29",37
"Nucks1","OK","negbinomial.size",2.57622218990454e-06,2.8778843453566e-05,"Nucks1",361
"Chit1","OK","negbinomial.size",2.41689934243568e-18,9.67680460533297e-17,"Chit1",16
"Atp2b4","OK","negbinomial.size",0.00130881101709122,0.00818785939858855,"Atp2b4",157
"Mr1","OK","negbinomial.size",6.10115252364542e-09,9.98025105424332e-08,"Mr1",33
"Lamc1","OK","negbinomial.size",0.0105846723886345,0.0472879518829111,"Lamc1",244
"Fam129a","OK","negbinomial.size",3.74359043539469e-11,7.89534491157154e-10,"Fam129a",75
"Adck3","OK","negbinomial.size",4.3773439466676e-05,0.000394900299394648,"Adck3",100
"Cdc42bpa","OK","negbinomial.size",6.69968003877027e-05,0.000584749928366579,"Cdc42bpa",293
"Kif26b","OK","negbinomial.size",1.38840467711033e-11,3.077427027718e-10,"Kif26b",106
"Tmem63a","OK","negbinomial.size",0.00679322225947189,0.0333110883112206,"Tmem63a",16
"Vangl2","OK","negbinomial.size",2.03416607517461e-07,2.71768035382438e-06,"Vangl2",144
"Uck2","OK","negbinomial.size",0.00522916120838114,0.0266788758738281,"Uck2",156
"Tada1","OK","negbinomial.size",0.000884390237439388,0.00580933837217998,"Tada1",175
"Mpzl1","OK","negbinomial.size",0.0002212530418123,0.00172355982911471,"Mpzl1",278
"Atp1b1","OK","negbinomial.size",0.000370012561725729,0.00270370708486958,"Atp1b1",268
"Astn1","OK","negbinomial.size",1.27538018513506e-05,0.00012632837926132,"Astn1",18
"Ralgps2","OK","negbinomial.size",0.00381633277268052,0.0204554139094971,"Ralgps2",249
"Abl2","OK","negbinomial.size",0.00718656541551438,0.0347416863524695,"Abl2",149
"Soat1","OK","negbinomial.size",2.77017376940687e-36,3.67762437681678e-34,"Soat1",406
"Cenpf","OK","negbinomial.size",5.63213564528379e-28,4.64264671623001e-26,"Cenpf",142
"Eprs","OK","negbinomial.size",0.000353994730941421,0.0025971969439402,"Eprs",379
"Nek2","OK","negbinomial.size",0.00326783007584725,0.0179581145606037,"Nek2",27
"Lpgat1","OK","negbinomial.size",0.00149859253613553,0.00919272814481578,"Lpgat1",211
"Ppp2r5a","OK","negbinomial.size",3.47371783783538e-06,3.81957535926589e-05,"Ppp2r5a",198
"Tmem206","OK","negbinomial.size",7.67183977660724e-26,5.46651091878929e-24,"Tmem206",250
"Plxna2","OK","negbinomial.size",0.000293770639995799,0.0022043753204005,"Plxna2",142
"Nmt2","OK","negbinomial.size",7.04044140804315e-07,8.54101359363966e-06,"Nmt2",399
"Suv39h2","OK","negbinomial.size",1.60582762016864e-05,0.000156150331114625,"Suv39h2",52
"Dclre1c","OK","negbinomial.size",7.27436440232394e-06,7.53856071011582e-05,"Dclre1c",69
"Sephs1","OK","negbinomial.size",0.00010539377076171,0.000883794040456574,"Sephs1",219
"Phyh","OK","negbinomial.size",0.000210245791718932,0.00164799249543764,"Phyh",206
"Mcm10","OK","negbinomial.size",1.02316858556541e-16,3.65558136009942e-15,"Mcm10",108
"Optn","OK","negbinomial.size",0.000151654323604492,0.00123000921498383,"Optn",45
"Rgs5","OK","negbinomial.size",3.26934730908501e-84,1.87422764828091e-81,"Rgs5",132
"Nuf2","OK","negbinomial.size",2.22265612005727e-19,9.66625482281457e-18,"Nuf2",72
"Mgst3","OK","negbinomial.size",5.63379625998938e-10,1.03425674572032e-08,"Mgst3",241
"Vamp4","OK","negbinomial.size",0.00500103904401048,0.0257126393897514,"Vamp4",202
"Cenpl","OK","negbinomial.size",5.69738458221641e-07,7.03774871213647e-06,"Cenpl",77
"Dars2","OK","negbinomial.size",0.00979524920200974,0.0444417360837363,"Dars2",95
"Stam","OK","negbinomial.size",0.00790779571258217,0.0375906757306297,"Stam",217
"Vim","OK","negbinomial.size",2.46105646360695e-06,2.76885317743184e-05,"Vim",391
"Plxdc2","OK","negbinomial.size",0.000574895219486743,0.00400584447965017,"Plxdc2",158
"Nr5a1","OK","negbinomial.size",5.37172473511462e-15,1.65643502100894e-13,"Nr5a1",359
"Lypd6b","OK","negbinomial.size",2.06491389904598e-05,0.000196994660323509,"Lypd6b",38
"Itga8","OK","negbinomial.size",1.1222015984695e-10,2.21489930514825e-09,"Itga8",57
"Mastl","OK","negbinomial.size",8.29457436372235e-09,1.324192049054e-07,"Mastl",71
"Abi2","OK","negbinomial.size",0.00734705852938988,0.0353803368356874,"Abi2",323
"St6galnac6","OK","negbinomial.size",0.000104625250869451,0.000879103040616602,"St6galnac6",125
"Ak1","OK","negbinomial.size",6.52516044002056e-06,6.84084151866494e-05,"Ak1",85
"Kcnj3","OK","negbinomial.size",7.22543125349475e-14,1.96818874663231e-12,"Kcnj3",23
"Gpd2","OK","negbinomial.size",0.0104372459981627,0.0467520218670189,"Gpd2",135
"Olfm1","OK","negbinomial.size",0.000216305448570278,0.00169233518447168,"Olfm1",137
"Zeb2","OK","negbinomial.size",2.83128153127198e-08,4.22081828278986e-07,"Zeb2",195
"Traf1","OK","negbinomial.size",1.50656541725848e-09,2.6353402278036e-08,"Traf1",13
"Gsn","OK","negbinomial.size",4.18094072551289e-07,5.29417915965548e-06,"Gsn",203
"Grb14","OK","negbinomial.size",1.02133805338237e-08,1.59815329147128e-07,"Grb14",80
"Notch1","OK","negbinomial.size",3.95522573427193e-05,0.000359648932665015,"Notch1",44
"Pmpca","OK","negbinomial.size",0.00235300019877231,0.0135879297192841,"Pmpca",267
"Gpsm1","OK","negbinomial.size",0.00749966391548795,0.0360052384096437,"Gpsm1",200
"Sapcd2","OK","negbinomial.size",0.000332921773462776,0.00245975946509229,"Sapcd2",21
"Uap1l1","OK","negbinomial.size",0.000313401013936626,0.00233055046448628,"Uap1l1",35
"Arrdc1","OK","negbinomial.size",0.00170136769166461,0.01028157610315,"Arrdc1",58
"Pax8","OK","negbinomial.size",5.44363250933336e-20,2.51483857903708e-18,"Pax8",70
"Psd4","OK","negbinomial.size",4.17395213353431e-13,1.07872713746178e-11,"Psd4",22
"Pkp4","OK","negbinomial.size",0.00367540603308103,0.0198434164765488,"Pkp4",123
"Nckap1","OK","negbinomial.size",0.00175399347236537,0.0105339836540343,"Nckap1",256
"Frzb","OK","negbinomial.size",5.33017383297697e-22,2.83646212580192e-20,"Frzb",26
"Ssfa2","OK","negbinomial.size",0.011219539588098,0.0496494151877516,"Ssfa2",89
"Itga4","OK","negbinomial.size",7.91655392444203e-08,1.10081122486288e-06,"Itga4",13
"Slc25a12","OK","negbinomial.size",0.000596755074998782,0.00413304503343473,"Slc25a12",120
"Ube2e3","OK","negbinomial.size",8.46012980143091e-07,1.02104456512581e-05,"Ube2e3",382
"Cybrd1","OK","negbinomial.size",0.00149407879729572,0.00916949965522803,"Cybrd1",31
"Zfp385b","OK","negbinomial.size",4.86302356177586e-10,9.00623394436374e-09,"Zfp385b",107
"Ssrp1","OK","negbinomial.size",0.00116255293140782,0.00738273795111553,"Ssrp1",340
"Lrp2","OK","negbinomial.size",0.003956002569886,0.0210164719508855,"Lrp2",34
"Ube2l6","OK","negbinomial.size",1.08096370012188e-21,5.63351825865172e-20,"Ube2l6",137
"Itgav","OK","negbinomial.size",0.000362084375321039,0.00265192110426768,"Itgav",297
"Sp3","OK","negbinomial.size",0.00231603722677674,0.0134236495882851,"Sp3",357
"Itga6","OK","negbinomial.size",1.53923196809548e-66,5.8826647217031e-64,"Itga6",266
"Kif18a","OK","negbinomial.size",0.000584422240221817,0.0040543087423969,"Kif18a",70
"Slc12a6","OK","negbinomial.size",1.25670498009853e-16,4.41492011392832e-15,"Slc12a6",186
"Ccdc34","OK","negbinomial.size",0.00295323473431187,0.016444236851718,"Ccdc34",293
"Caprin1","OK","negbinomial.size",0.00226069618038851,0.0131439894058084,"Caprin1",386
"Nat10","OK","negbinomial.size",0.00769803831516097,0.0367438844227782,"Nat10",140
"Api5","OK","negbinomial.size",0.0015782530215188,0.00962520653162238,"Api5",289
"Ttc17","OK","negbinomial.size",0.000347752031588777,0.00255883816942687,"Ttc17",117
"Gatm","OK","negbinomial.size",8.26015780698642e-99,7.44122216155091e-96,"Gatm",160
"Sema6d","OK","negbinomial.size",9.48818472175396e-20,4.25854041675306e-18,"Sema6d",208
"Myef2","OK","negbinomial.size",0.000581009447156395,0.00403920273254136,"Myef2",421
"Meis2","OK","negbinomial.size",1.24615915815684e-34,1.42877811842491e-32,"Meis2",236
"Cd82","OK","negbinomial.size",0.00024638522625739,0.00189476248387696,"Cd82",95
"Tspan18","OK","negbinomial.size",0.00157424292701179,0.00960539515988038,"Tspan18",117
"Syt13","OK","negbinomial.size",1.90565271884153e-12,4.60581377999359e-11,"Syt13",16
"Mdk","OK","negbinomial.size",8.4462288027965e-24,5.24747968772756e-22,"Mdk",361
"Lrp4","OK","negbinomial.size",0.0113234720947126,0.049986569848973,"Lrp4",113
"Snap25","OK","negbinomial.size",7.55888747720148e-06,7.80775502559091e-05,"Snap25",14
"Jag1","OK","negbinomial.size",8.57354296825958e-16,2.83804524713097e-14,"Jag1",120
"Ehd4","OK","negbinomial.size",0.0081742351544155,0.0386004874058732,"Ehd4",84
"Itpka","OK","negbinomial.size",0.000956060948419895,0.00621217964011938,"Itpka",11
"Ubox5","OK","negbinomial.size",0.0063981945505329,0.0317193512858966,"Ubox5",104
"Nusap1","OK","negbinomial.size",4.99292078730446e-17,1.82523817302852e-15,"Nusap1",110
"Rad51","OK","negbinomial.size",1.73271979185849e-09,3.01837873134244e-08,"Rad51",173
"Casc5","OK","negbinomial.size",7.40141713225885e-11,1.49834145862036e-09,"Casc5",90
"Knstrn","OK","negbinomial.size",6.27750537029043e-05,0.00055095266339668,"Knstrn",95
"Ivd","OK","negbinomial.size",0.000853593512025152,0.00563639862495352,"Ivd",249
"Rassf2","OK","negbinomial.size",0.00388948043022792,0.0207241770959166,"Rassf2",41
"Slc23a2","OK","negbinomial.size",0.00144762499042791,0.00890607140452528,"Slc23a2",143
"Pcna","OK","negbinomial.size",0.00407378124663542,0.0215333315517879,"Pcna",304
"Rasgrp1","OK","negbinomial.size",1.49354449568122e-16,5.2319839404159e-15,"Rasgrp1",30
"Mcm8","OK","negbinomial.size",0.00203216106346336,0.011937408165999,"Mcm8",78
"Bmp2","OK","negbinomial.size",3.46356333911699e-17,1.27354113215579e-15,"Bmp2",125
"Hdc","OK","negbinomial.size",2.38471415183184e-27,1.86807545856541e-25,"Hdc",37
"Usp8","OK","negbinomial.size",0.00694095585555694,0.0339158041034391,"Usp8",236
